캠퍼스,캠퍼스위치,학과명,전공직종,전공계열구분,과정구분,기간(개월),주간야간구분,전공설명,전공성향
울산,울산 중구,에너지산업설비과,플랜트용접전공,산업설비계열,2년제학위과정,12,주간,플랜트 용접 기술을 배우는 전공입니다,손기술/집중력/정확성
울산,울산 중구,에너지산업설비과,신재생에너지설비용접직종,산업설비계열,신중년특화과정,6,주간,신재생에너지 설비 제작에 필요한 용접 기술을 배우는 전공입니다,손기술/집중력/정확성
울산,울산 중구,스마트제어과,IoT융합네트워크전공,자동화계열,2년제학위과정,12,주간,IoT 기반 융합 네트워크 기술을 배우는 전공입니다,논리력/분석력/책임감
울산,울산 중구,AI산업안전시스템과,AI전기안전직종,개별특성화계열,하이테크과정,12,주간,AI 기반 전기 안전관리 기술을 배우는 전공입니다,책임감/분석력/정확성
울산,울산 중구,AI산업안전시스템과,산업안전시스템전공,개별특성화계열,2년제학위과정,12,주간,산업안전 시스템의 구축과 운영 기술을 배우는 전공입니다,책임감/판단력/꼼꼼함
울산,울산 중구,기계시스템과,미래모빌리티부품개발직종,기계계열,하이테크과정,12,주간,미래모빌리티 부품의 개발 기술을 배우는 전공입니다,창의성/분석력/문제해결
울산,울산 중구,기계시스템과,미래모빌리티부품제작전공,기계계열,2년제학위과정,12,주간,미래모빌리티 부품의 제작 기술을 배우는 전공입니다,정밀함/집중력/성실함
울산,울산 중구,기계시스템과,CAM&3D프린팅직종,기계계열,신중년특화과정,6,주간,CAM과 3D프린팅 기반 제작 기술을 배우는 전공입니다,공간감각/정밀함/창의성
울산,울산 중구,재료화학과,수소에너지재료전공,신소재계열,2년제학위과정,12,주간,수소에너지 소재의 특성과 활용 기술을 배우는 전공입니다,탐구심/분석력/정밀함
울산,울산 중구,재료화학과,수소에너지시스템직종,신소재계열,하이테크과정,12,주간,수소에너지 시스템의 운영 기술을 배우는 전공입니다,탐구심/분석력/책임감
동부산,부산 기장군,산업설비과,특수용접직종,산업설비계열,신중년특화과정,6,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
동부산,부산 기장군,스마트전기과,신재생하이브리드발전시스템직종,전기계열,하이테크과정,12,주간,신재생 하이브리드 발전시스템 기술을 배우는 전공입니다,분석력/책임감/이해력
동부산,부산 기장군,스마트전기과,전기설비안전&소방직종,전기계열,신중년특화과정,6,주간,전기설비 안전관리와 소방 기술을 배우는 전공입니다,책임감/정확성/꼼꼼함
동부산,부산 기장군,승강기안전과,IoT승강기직종,개별특성화계열,전문기술과정,12,주간,IoT 기반 승강기 운용 기술을 배우는 전공입니다,논리력/책임감/문제해결
동부산,부산 기장군,승강기안전과,한국어교육(심화),개별특성화계열,전문기술과정,12,주간,실무 중심의 한국어 활용 능력을 배우는 전공입니다,소통력/이해력/적응력
동부산,부산 기장군,승강기안전과,한국어교육(기초),개별특성화계열,전문기술과정,12,주간,기초 중심의 한국어 활용 능력을 배우는 전공입니다,소통력/성실함/이해력
동부산,부산 기장군,그린에너지설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,그린에너지 설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
동부산,부산 기장군,스마트전기자동차과,자동차전기전자장치정비직종,자동차계열,전문기술과정,12,주간,자동차 전기전자장치의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/판단력/책임감
동부산,부산 기장군,융합기계과,선반(CNC선반)직종,기계계열,신중년특화과정,6,주간,CNC선반 기반 정밀가공 기술을 배우는 전공입니다,정밀함/집중력/성실함
동부산,부산 기장군,융합기계과,컴퓨터응용기계직종,기계계열,전문기술과정,12,주간,컴퓨터응용기계의 운용과 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
진주,경남 진주시,광고디자인과,디지털디자인직종,디자인계열,전문기술과정,12,주간,디지털 기반 시각디자인 기술을 배우는 전공입니다,창의성/감각적/표현력
진주,경남 진주시,스마트전기과,신재생에너지발전설비정비직종,전기계열,하이테크과정,12,주간,신재생에너지 발전설비의 정비 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
진주,경남 진주시,자동화시스템과,시스템제어직종,자동화계열,전문기술과정,12,주간,시스템 제어와 자동화 기술을 배우는 전공입니다,논리력/분석력/정확성
진주,경남 진주시,자동화시스템과,AI소프트웨어직종,자동화계열,하이테크과정,12,주간,AI 기반 소프트웨어 개발 기술을 배우는 전공입니다,논리력/창의성/문제해결
진주,경남 진주시,컴퓨터응용기계과,밀링(머시닝센터)직종,항공계열,전문기술과정,12,주간,밀링과 머시닝센터 기반 가공 기술을 배우는 전공입니다,정밀함/집중력/성실함
진주,경남 진주시,산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
진주,경남 진주시,ICT산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,ICT 기반 산업설비 용접 기술을 배우는 전공입니다,손기술/집중력/정확성
진주,경남 진주시,에너지산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,에너지산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
석유화학,울산 남구,석유화학공정과,석유화학전기직종,개별특성화계열,전문기술과정,10,주간,석유화학 설비의 전기 기술을 배우는 전공입니다,책임감/이해력/성실함
석유화학,울산 남구,석유화학공정과,석유화학기계직종,개별특성화계열,전문기술과정,10,주간,석유화학 설비의 기계 기술을 배우는 전공입니다,책임감/이해력/성실함
석유화학,울산 남구,석유화학공정과,석유화학화공직종,개별특성화계열,하이테크과정,12,주간,석유화학 공정의 화공 기술을 배우는 전공입니다,탐구심/분석력/꼼꼼함
석유화학,울산 남구,에너지화학공정과,석유화학공정운전직종,개별특성화계열,전문기술과정,6,주간,석유화학 공정의 운전 기술을 배우는 전공입니다,책임감/정확성/성실함
석유화학,울산 남구,에너지화학공정과,석유화학스마트공정제어직종,개별특성화계열,전문기술과정,6,주간,석유화학 스마트 공정제어 기술을 배우는 전공입니다,분석력/논리력/정확성
석유화학,울산 남구,화학공정운전과,석유화학공정운전직종,산업설비계열,하이테크과정,12,주간,석유화학 공정의 운전 기술을 배우는 전공입니다,책임감/정확성/성실함
석유화학,울산 남구,화학공정운전과,석유화학공정안전직종,산업설비계열,하이테크과정,12,주간,석유화학 공정의 안전관리 기술을 배우는 전공입니다,책임감/판단력/꼼꼼함
석유화학,울산 남구,화학공정운전과,석유화학공정운용직종,산업설비계열,하이테크과정,12,주간,석유화학 공정의 운용 기술을 배우는 전공입니다,책임감/이해력/성실함
바이오,충남 논산시,바이오나노소재과,바이오나노소재전공,바이오계열,2년제학위과정,12,주간,바이오와 나노 소재의 특성과 응용 기술을 배우는 전공입니다,탐구심/분석력/융합사고
바이오,충남 논산시,바이오배양공정과,바이오배양공정전공,바이오계열,2년제학위과정,12,주간,바이오 배양공정의 운영 기술을 배우는 전공입니다,꼼꼼함/책임감/정확성
바이오,충남 논산시,바이오배양공정과,바이오생산공정전공,바이오계열,2년제학위과정,12,주간,바이오 생산공정의 운영 기술을 배우는 전공입니다,꼼꼼함/책임감/정확성
바이오,충남 논산시,바이오생명정보과,바이오생명정보전공,바이오계열,2년제학위과정,12,주간,바이오 생명정보의 분석과 활용 기술을 배우는 전공입니다,분석력/탐구심/논리력
바이오,충남 논산시,바이오식품분석과,바이오식품분석전공,바이오계열,2년제학위과정,12,주간,바이오 식품의 분석 기술을 배우는 전공입니다,꼼꼼함/분석력/정확성
바이오,충남 논산시,바이오품질관리과,바이오공정관리전공,바이오계열,2년제학위과정,12,주간,바이오 공정의 관리 기술을 배우는 전공입니다,꼼꼼함/책임감/분석력
바이오,충남 논산시,바이오의약분석과,바이오의약분석전공,바이오계열,2년제학위과정,12,주간,바이오의약품 분석 기술을 배우는 전공입니다,꼼꼼함/분석력/정확성
항공,경남 사천시,항공기계과,항공그린수송시스템설계전공,항공계열,2년제학위과정,12,주간,항공 그린수송 시스템의 설계 기술을 배우는 전공입니다,공간감각/분석력/창의성
항공,경남 사천시,항공기계과,항공그린수송시스템제작전공,항공계열,2년제학위과정,12,주간,항공 그린수송 시스템의 제작 기술을 배우는 전공입니다,정밀함/집중력/성실함
항공,경남 사천시,항공메카트로닉스과,플랜트자동화설비전공,항공계열,2년제학위과정,12,주간,플랜트 자동화설비의 운영 기술을 배우는 전공입니다,분석력/책임감/문제해결
항공,경남 사천시,항공메카트로닉스과,항공부품제조설비전공,항공계열,2년제학위과정,12,주간,항공부품 제조설비의 운영 기술을 배우는 전공입니다,정밀함/책임감/문제해결
항공,경남 사천시,항공정비과,항공정비전공,항공계열,2년제학위과정,12,주간,항공기 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/책임감/판단력
항공,경남 사천시,항공전기전자정비과,항공전기정비전공,항공계열,2년제학위과정,12,주간,항공 전기 시스템 정비 기술을 배우는 전공입니다,정밀함/책임감/문제해결
